fixture_id,source_snapshot,source_path,content_kind,served_url,sha256,license_provenance,sensitive,used_by,copy_decision,destination_path
zoomify_test_custom_size_TileGroup0_3-5-5_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-5-5.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-5-5.jpg,b91d5bd6d8a9557cdb7ce79f58dc540a9995cb61076d4801faf4bf0ac1567b90,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-5-5.jpg
zoomify_test_custom_size_TileGroup0_3-5-6_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-5-6.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-5-6.jpg,349530dfc2dd9b9fa3403c344d42e596ff00842c6a69e32870ef9c9a2e106b78,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-5-6.jpg
zoomify_test_custom_size_TileGroup0_3-5-7_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-5-7.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-5-7.jpg,90526fdb7cb097d92fffcd7c93f95b8ee5169c644bf4e05028b7aed11dfc3061,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-5-7.jpg
zoomify_test_custom_size_TileGroup0_3-5-8_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-5-8.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-5-8.jpg,4bd71da9286c7f6f8e88572d3f1ae67e97e69ff6033640985647c53e976ade86,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-5-8.jpg
zoomify_test_custom_size_TileGroup0_3-6-0_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-6-0.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-6-0.jpg,3573810f174eab9ed1702b6cc04222f626563394f73d86122907f5975c759f6c,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-6-0.jpg
zoomify_test_custom_size_TileGroup0_3-6-1_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-6-1.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-6-1.jpg,37838f700e9a21c5178dc7dfdd804d16cf79d57756f2779849fd386a5bb5fa06,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-6-1.jpg
zoomify_test_custom_size_TileGroup0_3-6-2_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-6-2.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-6-2.jpg,189c00de45ca92c232dccf7d40c570de96cc0036b350024f250ec2a78e11a16b,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-6-2.jpg
zoomify_test_custom_size_TileGroup0_3-6-3_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-6-3.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-6-3.jpg,a9fa2b72ffc4d57d43b770203a01cae50874a8e5e5f76a64fbe37a521573a618,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-6-3.jpg
zoomify_test_custom_size_TileGroup0_3-6-4_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-6-4.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-6-4.jpg,8b11ac3b3b1f1d58f4819a919e4fbfd5cedd1a0d4975111710e6cad5f7f50883,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-6-4.jpg
zoomify_test_custom_size_TileGroup0_3-6-5_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-6-5.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-6-5.jpg,cc78c79d38a38abe925079df59c0d873aa3333793951f4aa7fe93f18dd51422a,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-6-5.jpg
zoomify_test_custom_size_TileGroup0_3-6-6_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-6-6.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-6-6.jpg,2a7649d2ae21c65f99beda438070859b1232c3d8d79b2da8258267bf3b33edd9,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-6-6.jpg
zoomify_test_custom_size_TileGroup0_3-6-7_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-6-7.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-6-7.jpg,84204d8946e8b9eb7e7bf81aada1b5540099c3892cd70dc28e6f7145aa8d2bf3,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-6-7.jpg
zoomify_test_custom_size_TileGroup0_3-6-8_jpg,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/TileGroup0/3-6-8.jpg,jpg,zoomify/test_custom_size/TileGroup0/3-6-8.jpg,10a0b03c60775c10434c8d94d41772db31c58c8233ffa26588a7021fdc91808e,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/TileGroup0/3-6-8.jpg
